baseline_primary_load,arrival_multiplier,primary_cost_multiplier,policy,seed,expected_total_load,attempted,admitted,rejected,final_backlog_hours,peak_backlog_hours,mean_backlog_hours,admitted_actual_hours,completed_hours,last_quarter_drift_hours_per_day
0.5,4,0.75,unbounded,5,1.625,2839,2839,0,1794.6850317236592,1798.2368860727015,912.3357964540293,4714.685031723663,2920.0,4.263298303781217
0.5,4,0.75,one_day_reservation,5,1.625,2839,1291,1548,1.9637595502086267,12.803870418285896,0.8932230883216672,2233.737228531123,2231.7734689809135,0.021579775277017876
0.5,4,0.75,unbounded,6,1.625,2834,2834,0,1674.1912045963682,1674.1912045963682,878.7699416062437,4588.040359390769,2913.8491547944013,4.794851041382452
0.5,4,0.75,one_day_reservation,6,1.625,2834,1325,1509,0,12.558110390058136,0.6911379224935335,2087.69287099204,2087.69287099204,0.0
0.5,4,0.75,unbounded,7,1.625,3038,3038,0,2078.836424291433,2078.836424291433,1118.0869624214522,4998.836424291433,2920.0,4.880019261077293
0.5,4,0.75,one_day_reservation,7,1.625,3038,1327,1711,0,16.33706834989882,0.73535509355413,2145.027270511396,2145.027270511396,0.0
0.5,4,0.75,unbounded,8,1.625,2887,2887,0,1739.8606904309145,1747.8140433691356,864.6977296192644,4659.860690430915,2920.0,5.167738787166117
0.5,4,0.75,one_day_reservation,8,1.625,2887,1321,1566,0,13.459049283860594,0.7746864400215018,2143.575818282265,2143.5758182822638,0.0
0.5,4,0.75,unbounded,9,1.625,2964,2964,0,1915.0691727240414,1915.0691727240414,948.2644511031398,4835.06917272404,2920.0,4.948662079295421
0.5,4,0.75,one_day_reservation,9,1.625,2964,1337,1627,0,11.057683460477357,0.6509436721930174,2129.907235900421,2129.9072359004213,-0.024040045564040862
0.5,4,0.75,unbounded,10,1.625,2939,2939,0,1971.8996786148814,1971.8996786148814,1000.707682512807,4891.89967861488,2920.0,5.9093789269772765
0.5,4,0.75,one_day_reservation,10,1.625,2939,1305,1634,3.1805901345502985,9.370114738770589,0.7615089641864325,2179.0328259030025,2175.852235768453,0.03495153994011317
0.5,4,0.75,unbounded,11,1.625,2985,2985,0,1993.169661516873,1993.169661516873,962.8041584495278,4913.169661516872,2920.0,5.7498682315351965
0.5,4,0.75,one_day_reservation,11,1.625,2985,1338,1647,0,12.95672006881275,0.6229944818654266,2101.6583905195703,2101.658390519571,0.0
0.5,4,0.75,unbounded,12,1.625,2870,2870,0,1612.9574372247794,1612.9574372247794,845.0348330793122,4531.361906538689,2918.4044693139126,3.743511190441365
0.5,4,0.75,one_day_reservation,12,1.625,2870,1339,1531,0,13.829022788963648,0.5940149629216652,2068.8471420013125,2068.847142001312,0.0
0.5,4,0.75,unbounded,13,1.625,2801,2801,0,1551.5307636175874,1551.5307636175874,821.668635541147,4467.242510955358,2915.711747337769,3.6622093605643724
0.5,4,0.75,one_day_reservation,13,1.625,2801,1339,1462,0,9.9377088695028,0.6668451385679618,2145.863209152488,2145.8632091524887,0.0
0.5,4,0.75,unbounded,14,1.625,2864,2864,0,1773.6735264872975,1773.6735264872975,922.4918987374439,4691.334765938679,2917.661239451384,4.550585186409302
0.5,4,0.75,one_day_reservation,14,1.625,2864,1323,1541,0,10.738835776128148,0.7109251804992104,2162.30351665939,2162.3035166593895,-0.06386943082546138
0.5,4,0.75,unbounded,15,1.625,3029,3029,0,1922.5536876371793,1922.5536876371793,975.8780884260138,4842.553687637175,2920.0,5.0432257080621365
0.5,4,0.75,one_day_reservation,15,1.625,3029,1338,1691,0,10.814902157167033,0.6812823579953415,2112.980545023622,2112.980545023621,-0.026036393567626267
0.5,4,0.75,unbounded,16,1.625,2953,2953,0,2034.3876190328826,2034.3876190328826,1023.1266382223154,4954.387619032882,2920.0,5.890341750301254
0.5,4,0.75,one_day_reservation,16,1.625,2953,1324,1629,8.140469878893942,12.420096547474628,0.7534595757210201,2186.293486519468,2178.153016640573,0.08945571295487849
0.5,4,0.75,unbounded,17,1.625,2911,2911,0,1852.3223076808545,1852.3223076808545,900.1730262245895,4771.0617338988895,2918.7394262180364,5.079457641523157
0.5,4,0.75,one_day_reservation,17,1.625,2911,1339,1572,0,13.443949986461718,0.6916365013642082,2130.9606104048394,2130.9606104048394,-0.00673051511323316
0.5,4,0.75,unbounded,18,1.625,2912,2912,0,1795.1917486873474,1795.1917486873474,911.9366087696598,4715.19174868735,2920.0,5.133683643708742
0.5,4,0.75,one_day_reservation,18,1.625,2912,1310,1602,1.9142394211504943,13.724504662917916,0.7849657927466109,2079.9037960443634,2077.9895566232126,0.0005600562580779118
0.5,4,0.75,unbounded,19,1.625,2882,2882,0,1695.7605530785333,1695.7605530785333,902.7202508323428,4615.760553078532,2920.0,4.165373832991868
0.5,4,0.75,one_day_reservation,19,1.625,2882,1342,1540,0,8.100744776841697,0.5640229525465049,2133.202863893397,2133.202863893396,0.0
0.5,4,0.75,unbounded,20,1.625,2828,2828,0,1671.299208419775,1671.299208419775,911.7391514038261,4588.119857513523,2916.820649093753,3.7722842095186175
0.5,4,0.75,one_day_reservation,20,1.625,2828,1339,1489,0,12.182007807008539,0.6410095945751096,2117.3981365005397,2117.3981365005407,-0.01667970157828691
0.5,4,0.75,unbounded,21,1.625,2910,2910,0,1811.9230074287982,1811.9230074287982,902.6745020953374,4731.923007428794,2920.0,5.3300018751204705
0.5,4,0.75,one_day_reservation,21,1.625,2910,1328,1582,0,10.600620864411692,0.6575745653860848,2120.9423519686766,2120.9423519686757,0.0
0.5,4,0.75,unbounded,22,1.625,2973,2973,0,1874.650314248519,1874.650314248519,961.791039671215,4794.650314248517,2920.0,5.027247442146296
0.5,4,0.75,one_day_reservation,22,1.625,2973,1348,1625,0,8.164479155478027,0.5908035701230527,2148.118786417363,2148.1187864173635,-0.015966305343148825
0.5,4,0.75,unbounded,23,1.625,2918,2918,0,1836.9571400227355,1836.9571400227355,917.5963986451901,4756.957140022734,2920.0,5.233730864813746
0.5,4,0.75,one_day_reservation,23,1.625,2918,1329,1589,1.9367532594976655,10.195361146047048,0.7146833886473023,2180.7436203831335,2178.806867123636,0.021283002851622698
0.5,4,0.75,unbounded,24,1.625,2959,2959,0,1885.3229699415676,1885.3229699415676,951.854745785197,4805.3229699415715,2920.0,5.618617023811539
0.5,4,0.75,one_day_reservation,24,1.625,2959,1341,1618,0,11.887563984119701,0.667291982170927,2106.887142223168,2106.8871422231678,0.0
0.5,4,0.75,unbounded,25,1.625,2948,2948,0,1894.1570623976936,1894.1570623976936,971.1383003819711,4814.157062397696,2920.0,5.502772228318915
0.5,4,0.75,one_day_reservation,25,1.625,2948,1321,1627,1.9900619000448074,8.372850498478059,0.7094986757918456,2169.3623062480783,2167.372244348033,0.021868812088404476
0.5,4,0.75,unbounded,26,1.625,2896,2896,0,1878.0413789002926,1878.0413789002926,1001.7781326791097,4796.353048575945,2918.3116696756492,3.977726465049792
0.5,4,0.75,one_day_reservation,26,1.625,2896,1305,1591,0,9.364854646463204,0.7575186224718881,2134.191950543362,2134.191950543362,0.0
0.5,4,0.75,unbounded,27,1.625,2921,2921,0,1801.420198802558,1801.420198802558,889.7425061763399,4721.420198802558,2920.0,4.69535288297105
0.5,4,0.75,one_day_reservation,27,1.625,2921,1345,1576,0,13.39890928191329,0.6636291659347315,2101.37525107798,2101.3752510779796,-0.004442985933690468
0.5,4,0.75,unbounded,28,1.625,2942,2942,0,1925.530373117203,1925.530373117203,919.9925677586456,4843.483002297551,2917.9526291803513,5.949654246490379
0.5,4,0.75,one_day_reservation,28,1.625,2942,1316,1626,2.1789856410009385,10.896748417646336,0.7874602046041085,2226.215003910546,2224.0360182695454,0.023944897153856465
0.5,4,0.75,unbounded,29,1.625,2921,2921,0,1825.7154219748575,1825.7154219748575,961.6534387606846,4745.71542197486,2920.0,4.489742193182835
0.5,4,0.75,one_day_reservation,29,1.625,2921,1342,1579,0,9.475530586780742,0.6162729719118305,2175.880931172637,2175.880931172637,0.0
0.5,4,0.5,unbounded,0,1.125,2881,2881,0,373.79110681616487,373.79110681616487,240.21547272249924,3287.4619338573616,2913.670827041199,0.5080387995636034
0.5,4,0.5,one_day_reservation,0,1.125,2881,2067,814,0,14.414897485248058,0.8538570082210424,2332.82061762553,2332.8206176255308,0.0
0.5,4,0.5,unbounded,1,1.125,2910,2910,0,272.70442302190145,280.2097152651061,161.3557899846728,3185.6375624434068,2912.933139421504,0.5812517801040551
0.5,4,0.5,one_day_reservation,1,1.125,2910,2102,808,8.469143600201335,8.469143600201335,0.6863744963904606,2308.4059032598416,2299.9367596596394,0.09227547584864046
0.5,4,0.5,unbounded,2,1.125,2900,2900,0,273.9577367410943,314.61430551521676,178.83949380382145,3189.8346574713187,2915.876920730225,0.5093501637779897
0.5,4,0.5,one_day_reservation,2,1.125,2900,2093,807,0,11.310141940884193,0.6543423715471102,2294.8613697008313,2294.8613697008304,0.0
0.5,4,0.5,unbounded,3,1.125,2984,2984,0,354.4347655015474,360.9818927442987,163.72946637560437,3265.346654992954,2910.9118894914086,1.4845548482068494
0.5,4,0.5,one_day_reservation,3,1.125,2984,2091,893,0,11.692847414010913,0.7297808820657304,2293.7726051903674,2293.7726051903687,0.0
0.5,4,0.5,unbounded,4,1.125,2977,2977,0,423.8924132983017,429.734682273262,241.54844450119313,3325.451054810266,2901.558641511965,0.37182679789172746
0.5,4,0.5,one_day_reservation,4,1.125,2977,2077,900,0.5042496898392326,11.341045971429004,0.7916614781488607,2284.773200209825,2284.2689505199846,0.00554120538284871
0.5,4,0.5,unbounded,5,1.125,2839,2839,0,333.10766051292364,353.3471635350937,180.58619748713429,3253.107660512922,2920.0,0.4037580032140589
0.5,4,0.5,one_day_reservation,5,1.125,2839,1985,854,0.5164732872608937,10.676928354579857,0.9393306698917575,2329.3326443683773,2328.816171081116,0.00567553062924059
0.5,4,0.5,unbounded,6,1.125,2834,2834,0,270.0500149382055,271.81347244857074,167.05778982955772,3180.0588180546997,2910.008803116493,0.8910292848304223
0.5,4,0.5,one_day_reservation,6,1.125,2834,2017,817,0,11.627803180452005,0.9078633796290051,2271.4890752403157,2271.4890752403157,0.0
0.5,4,0.5,unbounded,7,1.125,3038,3038,0,548.9378780066752,555.7178911824769,324.6583316786109,3467.281876475439,2918.3439984687598,1.0093708539167066
0.5,4,0.5,one_day_reservation,7,1.125,3038,2076,962,0,10.358100065491172,0.8971790712688584,2343.7969609520837,2343.7969609520824,0.0
0.5,4,0.5,unbounded,8,1.125,2887,2887,0,311.65394372765377,325.8190144219364,151.39263183383108,3229.000058039784,2917.3461143121294,1.152584721287107
0.5,4,0.5,one_day_reservation,8,1.125,2887,2075,812,0,11.165504692312325,0.7371139239717179,2303.481074010445,2303.481074010444,0.0
0.5,4,0.5,unbounded,9,1.125,2964,2964,0,430.8846791214374,432.3983064542327,207.13121504648797,3350.884679121435,2920.0,1.0077943314203015
0.5,4,0.5,one_day_reservation,9,1.125,2964,2073,891,0,12.934947969818403,0.8549046554932566,2332.642732922153,2332.6427329221533,-0.051653708986309436
0.5,4,0.5,unbounded,10,1.125,2939,2939,0,475.66070286469665,476.71249181913487,251.7539179153515,3389.867370220387,2914.2066673556888,1.62791755097237
0.5,4,0.5,one_day_reservation,10,1.125,2939,2035,904,0.8502329900209364,8.85209544908215,0.79769722472521,2337.114632938669,2336.264399948647,0.009343219670559741
0.5,4,0.5,unbounded,11,1.125,2985,2985,0,460.49430525389846,464.4992346821348,206.89049605275494,3380.4943052538993,2920.0,1.4954054256701776
0.5,4,0.5,one_day_reservation,11,1.125,2985,2070,915,2.6730392019078852,14.53435893790725,0.8047660957606727,2342.143907544632,2339.470868342723,0.017062725836055177
0.5,4,0.5,unbounded,12,1.125,2870,2870,0,231.37009675605032,247.9485429626821,146.2879226440845,3144.9298753893045,2913.55977863325,0.08555719200859607
0.5,4,0.5,one_day_reservation,12,1.125,2870,2065,805,0,13.08863385099022,0.7778610425491833,2276.2868625366045,2276.286862536603,0.0
0.5,4,0.5,unbounded,13,1.125,2801,2801,0,169.68741529198326,212.62758117030612,118.97569343486579,3084.1619135171613,2914.4744982251796,0.005984697166398361
0.5,4,0.5,one_day_reservation,13,1.125,2801,2034,767,0,8.375222414453908,0.7707771441202695,2267.8873897447916,2267.88738974479,-0.08671539726249064
0.5,4,0.5,unbounded,14,1.125,2864,2864,0,357.142213696984,357.142213696984,212.57612237516784,3257.5693728899546,2900.427159192971,0.6559988026143566
0.5,4,0.5,one_day_reservation,14,1.125,2864,2022,842,0,12.373965042147415,0.9021040017951578,2320.6073376423255,2320.607337642325,-0.05578084431104253
0.5,4,0.5,unbounded,15,1.125,3029,3029,0,449.86801405512324,451.2280880566573,231.33913758925226,3365.086628515542,2915.2186144604198,1.101569946756386
0.5,4,0.5,one_day_reservation,15,1.125,3029,2095,934,0,9.263504735332685,0.7906436775957115,2316.845064078091,2316.8450640780907,-0.009463078828423552
0.5,4,0.5,unbounded,16,1.125,2953,2953,0,508.64676773196095,508.64676773196095,258.07511993064685,3424.4831053415546,2915.8363376095945,1.5980986613935422
0.5,4,0.5,one_day_reservation,16,1.125,2953,2049,904,2.76031325259596,13.746918147970085,0.8808347541963524,2367.8084475507203,2365.0481342981257,0.030333112665889672
0.5,4,0.5,unbounded,17,1.125,2911,2911,0,368.3289496660986,368.3289496660986,169.55671382286513,3284.8219004781217,2916.4929508120244,0.9710783746906055
0.5,4,0.5,one_day_reservation,17,1.125,2911,2065,846,6.671573181965169,12.332390975866613,0.8596555948267184,2294.517850665944,2287.846277483979,0.07331399101060625
0.5,4,0.5,unbounded,18,1.125,2912,2912,0,357.6630092311606,357.6630092311606,186.3980953853057,3270.8964476240935,2913.2334383929337,1.1366077076879633
0.5,4,0.5,one_day_reservation,18,1.125,2912,2041,871,3.18087611343757,12.699161726926917,0.9175504072425112,2300.905020498693,2297.7241443852563,0.03495468256524802
0.5,4,0.5,unbounded,19,1.125,2882,2882,0,269.95678988447173,269.95678988447173,170.2287524858479,3189.9567898844716,2920.0,0.3884662838905163
0.5,4,0.5,one_day_reservation,19,1.125,2882,2060,822,0.023828732780867057,9.404264057319427,0.7593271984914703,2314.0510069129086,2314.027178180128,0.0002618542063831545
0.5,4,0.5,unbounded,20,1.125,2828,2828,0,262.95238469208783,277.50157013244666,191.43355562722977,3171.7386581844994,2908.786273492409,0.08843963499968188
0.5,4,0.5,one_day_reservation,20,1.125,2828,2065,763,0,10.353586000449969,0.800801467914292,2306.841749428198,2306.8417494281957,-0.07553181742914038
0.5,4,0.5,unbounded,21,1.125,2910,2910,0,360.0240294133095,360.0240294133095,177.27646998230685,3280.0240294133096,2920.0,1.2555421890142273
0.5,4,0.5,one_day_reservation,21,1.125,2910,2083,827,0,9.292017245333767,0.7248368803583325,2326.0341340215014,2326.034134021501,0.0
0.5,4,0.5,unbounded,22,1.125,2973,2973,0,397.9165817901926,401.25887796094025,220.23626761203838,3305.8870940312777,2907.9705122410874,0.980344979787086
0.5,4,0.5,one_day_reservation,22,1.125,2973,2094,879,0.45163288788575606,8.296568934415873,0.7357660769965624,2325.9316924385926,2325.480059550707,0.0043704344115463025
0.5,4,0.5,unbounded,23,1.125,2918,2918,0,380.5705297528681,380.5705297528681,195.2831728497668,3300.570529752867,2920.0,1.0761807308607476
0.5,4,0.5,one_day_reservation,23,1.125,2918,2058,860,0.5876131641689604,16.878883571343593,0.8768945694200178,2357.192843928714,2356.6052307645423,0.006457287518340224
0.5,4,0.5,unbounded,24,1.125,2959,2959,0,396.16641981804946,399.3659671966104,208.32139534725545,3316.1664198180506,2920.0,1.3305131058125619
0.5,4,0.5,one_day_reservation,24,1.125,2959,2086,873,0,10.136511533127411,0.8087251152759584,2311.139755580888,2311.1397555808885,-0.010605392959943886
0.5,4,0.5,unbounded,25,1.125,2948,2948,0,406.70521557870654,406.70521557870654,222.13115860801736,3325.2251011184508,2918.5198855397452,1.2816295189590519
0.5,4,0.5,one_day_reservation,25,1.125,2948,2059,889,0.4561614234007436,10.635699883750117,0.8765916033750144,2355.7250502834613,2355.2688888600615,-0.01075858967460562
0.5,4,0.5,unbounded,26,1.125,2896,2896,0,419.0424620110053,443.56070532603815,256.1103036431141,3335.250241794769,2916.2077797837665,0.3047872238061174
0.5,4,0.5,one_day_reservation,26,1.125,2896,2030,866,0,9.149258053610925,0.8480649624685159,2339.3915364643185,2339.3915364643185,0.0
0.5,4,0.5,unbounded,27,1.125,2921,2921,0,355.95832827058246,358.3449229063553,175.64713881565308,3265.552545210586,2909.594216940001,0.8021717261042353
0.5,4,0.5,one_day_reservation,27,1.125,2921,2092,829,0,13.696572026757043,0.7766178859823764,2318.325587817273,2318.325587817274,0.0
0.5,4,0.5,unbounded,28,1.125,2942,2942,0,462.48060348950077,465.0442129709002,213.65708812429963,3352.019800984351,2889.5391974948507,1.668004579737222
0.5,4,0.5,one_day_reservation,28,1.125,2942,2073,869,0.9985744021968497,11.076505698920212,0.8657840231112311,2367.153687097626,2366.155112695428,0.01097334507908626
0.5,4,0.5,unbounded,29,1.125,2921,2921,0,369.6208235328097,372.9167220221335,220.42478399179714,3289.6208235328077,2920.0,0.6229611965306047
0.5,4,0.5,one_day_reservation,29,1.125,2921,2062,859,0,11.18337950657283,0.8285478683343108,2331.8445271041605,2331.8445271041587,0.0
0.7,1,1,unbounded,0,0.7437499999999999,960,960,0,0,33.40862818449246,3.6955607952989555,2048.9306174872368,2048.930617487236,0.0
0.7,1,1,one_day_reservation,0,0.7437499999999999,960,744,216,0,16.164734619805813,0.5172899021722368,1586.819368957971,1586.8193689579705,0.0
0.7,1,1,unbounded,1,0.7437499999999999,1002,1002,0,16.670424868743297,23.625759659494445,2.551367825277794,2084.1728120730345,2067.502387204293,0.18319148207410216
0.7,1,1,one_day_reservation,1,0.7437499999999999,1002,769,233,0,9.628036066054275,0.4799589383515864,1631.3098720442486,1631.3098720442495,0.0
0.7,1,1,unbounded,2,0.7437499999999999,1016,1016,0,0,45.18618330567284,4.571699926691594,2112.27493318466,2112.27493318466,0.0
0.7,1,1,one_day_reservation,2,0.7437499999999999,1016,771,245,0,10.952123121636326,0.43145756061706425,1601.4891180557645,1601.4891180557645,0.0
0.7,1,1,unbounded,3,0.7437499999999999,1057,1057,0,23.740812462035592,40.500236664266026,6.311523350721502,2262.366464723878,2238.625652261842,0.26088804903335816
0.7,1,1,one_day_reservation,3,0.7437499999999999,1057,799,258,0,12.78991048167196,0.541489423596418,1722.6733365674002,1722.6733365673992,0.0
0.7,1,1,unbounded,4,0.7437499999999999,974,974,0,2.5055030513779286,52.072063983989814,6.181924385040757,2140.5937417750315,2138.088238723654,0.02753300056459262
0.7,1,1,one_day_reservation,4,0.7437499999999999,974,750,224,1.988242306718842,20.212608703083163,0.6976400609272153,1647.6322640257033,1645.6440217189845,0.021848816557349913
0.7,1,1,unbounded,5,0.7437499999999999,1010,1010,0,0,35.4231636347701,2.9872424981836576,2122.347291413968,2122.347291413969,0.0
0.7,1,1,one_day_reservation,5,0.7437499999999999,1010,790,220,0,11.058243594809507,0.45813852598963356,1647.130280001068,1647.130280001068,0.0
0.7,1,1,unbounded,6,0.7437499999999999,1060,1060,0,6.656905592159934,47.37500250631319,6.715476608273201,2317.8671936559267,2311.2102880637667,0.008771927790781836
0.7,1,1,one_day_reservation,6,0.7437499999999999,1060,790,270,0,27.359665025093534,0.8037205706585805,1737.6896618114401,1737.6896618114401,0.0
0.7,1,1,unbounded,7,0.7437499999999999,1049,1049,0,2.3345104320991936,25.53771690367884,4.4803588015436056,2281.651910048125,2279.317399616024,0.02565396079229883
0.7,1,1,one_day_reservation,7,0.7437499999999999,1049,785,264,1.232749874431292,12.398072357790678,0.5878279126741311,1709.9552490988256,1708.7224992243944,0.013546701916827384
0.7,1,1,unbounded,8,0.7437499999999999,983,983,0,0,22.373734585506746,2.442891486231305,2059.93255308969,2059.9325530896895,0.0
0.7,1,1,one_day_reservation,8,0.7437499999999999,983,765,218,0,14.554415975959191,0.5042975314324607,1618.937824500145,1618.9378245001453,0.0
0.7,1,1,unbounded,9,0.7437499999999999,999,999,0,0,31.875676229299785,2.7791795891723514,2074.604989761884,2074.604989761884,-0.08338959052409334
0.7,1,1,one_day_reservation,9,0.7437499999999999,999,785,214,0,15.167764159983314,0.4949150332056074,1588.181933730432,1588.1819337304312,0.0
0.7,1,1,unbounded,10,0.7437499999999999,998,998,0,0.6155886833587729,49.14544808141589,5.602223887512018,2182.251472887953,2181.635884204593,0.006764710806140362
0.7,1,1,one_day_reservation,10,0.7437499999999999,998,758,240,0,10.84337617168092,0.49892328000595426,1631.2573739534555,1631.257373953456,0.0
0.7,1,1,unbounded,11,0.7437499999999999,987,987,0,0.8572123832636258,27.29834719409746,3.2763926466221776,2110.350203311514,2109.49299092825,-0.030631884030643874
0.7,1,1,one_day_reservation,11,0.7437499999999999,987,752,235,0,13.693050780758831,0.5484787553816507,1604.968254227605,1604.9682542276053,-0.028193891119707305
0.7,1,1,unbounded,12,0.7437499999999999,1030,1030,0,0,31.955861872075587,5.848461396629823,2158.338167145596,2158.338167145596,0.0
0.7,1,1,one_day_reservation,12,0.7437499999999999,1030,767,263,0,14.447691287693264,0.5844748891411057,1622.2640600343027,1622.2640600343034,0.0
0.7,1,1,unbounded,13,0.7437499999999999,968,968,0,2.3043266973994303,40.990435134552314,5.545691420835428,2071.2607912478893,2068.9564645504893,0.02532227139999374
0.7,1,1,one_day_reservation,13,0.7437499999999999,968,744,224,0,12.8570958921851,0.5673022783500825,1635.5865659435788,1635.5865659435794,0.0
0.7,1,1,unbounded,14,0.7437499999999999,1013,1013,0,12.007871849249408,28.966106622697623,3.648419916045035,2233.0301083217055,2221.0222364724573,0.13195463570603747
0.7,1,1,one_day_reservation,14,0.7437499999999999,1013,773,240,0,10.942855345789539,0.596996768344701,1704.3546671025924,1704.3546671025929,0.0
0.7,1,1,unbounded,15,0.7437499999999999,985,985,0,4.0508512241763235,28.19384553402078,3.1267977412363854,2123.997521807068,2119.946670582892,-0.09979745457702877
0.7,1,1,one_day_reservation,15,0.7437499999999999,985,756,229,0,11.447017083169847,0.5332950034072199,1641.1492219044221,1641.1492219044217,-0.039564504552149264
0.7,1,1,unbounded,16,0.7437499999999999,1010,1010,0,3.5688657609831242,31.455276752691873,3.038883277342086,2092.765443462885,2089.1965777019022,-0.004055829851712363
0.7,1,1,one_day_reservation,16,0.7437499999999999,1010,795,215,0.9326444272878618,11.511589870276897,0.4940273239938154,1650.4704039604387,1649.5377595331515,0.010248839860306173
0.7,1,1,unbounded,17,0.7437499999999999,1008,1008,0,0.37336046572416137,28.97170175487384,4.101894030386022,2204.4544053798427,2204.0810449141177,0.00410286226070507
0.7,1,1,one_day_reservation,17,0.7437499999999999,1008,760,248,0,10.295800203449577,0.5205251332670796,1676.7354054297384,1676.7354054297393,0.0
0.7,1,1,unbounded,18,0.7437499999999999,1007,1007,0,3.0703355974806215,42.88874532096852,5.314897377621428,2225.55812703318,2222.4877914356994,0.03373995162066617
0.7,1,1,one_day_reservation,18,0.7437499999999999,1007,744,263,0,17.944670342278172,0.6316490672195412,1612.9756354783813,1612.97563547838,0.0
0.7,1,1,unbounded,19,0.7437499999999999,1035,1035,0,9.14342070543647,31.35634316548679,5.249056224063736,2295.519071349335,2286.3756506438976,0.10047715060919196
0.7,1,1,one_day_reservation,19,0.7437499999999999,1035,762,273,2.8430605328722294,13.378462422606429,0.6734589886618385,1715.8267331079608,1712.9836725750881,0.031242423438156367
0.7,1,1,unbounded,20,0.7437499999999999,1001,1001,0,0.7044175283281291,34.6030560849711,4.39748766827058,2219.558801339396,2218.8543838110672,-0.04072761114707521
0.7,1,1,one_day_reservation,20,0.7437499999999999,1001,755,246,0,14.651012548503157,0.6023405913397918,1654.041209060938,1654.0412090609368,-0.04846846310672498
0.7,1,1,unbounded,21,0.7437499999999999,1002,1002,0,19.2142618918276,30.198792284948155,3.5998058857027626,2176.7233449761447,2157.509083084317,0.21114573507502857
0.7,1,1,one_day_reservation,21,0.7437499999999999,1002,782,220,7.6991326662939485,15.699132666293949,0.4306979801794357,1632.318218166986,1624.6190855006923,0.08460585347575768
0.7,1,1,unbounded,22,0.7437499999999999,1042,1042,0,0,21.263591514916754,2.753043919459303,2170.5464962586043,2170.5464962586043,0.0
0.7,1,1,one_day_reservation,22,0.7437499999999999,1042,790,252,0,15.754671664916934,0.482287578450675,1670.786886177611,1670.7868861776103,0.0
0.7,1,1,unbounded,23,0.7437499999999999,1000,1000,0,4.752021555838125,35.71318372046085,4.5738842162996525,2167.0066539310997,2162.2546323752613,-0.016033031938699063
0.7,1,1,one_day_reservation,23,0.7437499999999999,1000,744,256,0,11.622720153895571,0.5056945885091523,1619.6273659580138,1619.6273659580136,0.0
0.7,1,1,unbounded,24,0.7437499999999999,1042,1042,0,0,58.81880260828592,6.115118592899005,2266.2516251786255,2266.251625178628,-0.0031829476537887998
0.7,1,1,one_day_reservation,24,0.7437499999999999,1042,787,255,0,11.694708757612261,0.598097673615047,1677.1107125315018,1677.1107125315013,-0.0031829476537887998
0.7,1,1,unbounded,25,0.7437499999999999,1001,1001,0,0.7780783482686289,29.86823032888327,4.7746933374469664,2177.788184267797,2177.010105919529,-0.17638487867371624
0.7,1,1,one_day_reservation,25,0.7437499999999999,1001,736,265,0,13.686559484379018,0.6841109015255021,1622.8874339520012,1622.8874339520014,0.0
0.7,1,1,unbounded,26,0.7437499999999999,1059,1059,0,2.710477205043844,51.69418150486301,7.823160006223785,2422.7918312967217,2420.0813540916756,0.029785463791690597
0.7,1,1,one_day_reservation,26,0.7437499999999999,1059,777,282,0,12.724578099883807,0.6326503784241059,1751.6635381927435,1751.6635381927433,0.0
0.7,1,1,unbounded,27,0.7437499999999999,998,998,0,7.746773695978751,30.41743041828976,3.594527180489501,2098.536079828065,2090.789306132087,0.07293485535428555
0.7,1,1,one_day_reservation,27,0.7437499999999999,998,775,223,2.470674125935389,11.139469984921512,0.541791056108424,1650.4150662716206,1647.9443921456855,0.024013181678534785
0.7,1,1,unbounded,28,0.7437499999999999,1040,1040,0,37.90744559638419,42.89183057762246,4.413377574385927,2240.3068679832936,2202.3994223869086,0.20569181207860346
0.7,1,1,one_day_reservation,28,0.7437499999999999,1040,775,265,1.5454098614446394,17.54540986144464,0.6191423464091416,1670.6662497887055,1669.1208399272605,-0.0025086055898886008
0.7,1,1,unbounded,29,0.7437499999999999,1045,1045,0,4.517711114567385,41.09994447505462,5.317956719785598,2253.308468377733,2248.790757263165,0.049645177083158076
0.7,1,1,one_day_reservation,29,0.7437499999999999,1045,773,272,0,14.354463284309332,0.5541947719239281,1638.741176624568,1638.7411766245682,0.0
0.7,1,0.75,unbounded,0,0.56875,960,960,0,0,16.01393231474298,0.9050253862769891,1566.1452796375256,1566.145279637525,0.0
0.7,1,0.75,one_day_reservation,0,0.56875,960,854,106,0,10.12355096485436,0.3371365785033931,1399.9696790616686,1399.9696790616683,0.0
0.7,1,0.75,unbounded,1,0.56875,1002,1002,0,2.0888913584320505,12.281683704752965,0.6287143796739839,1587.9853556394262,1585.8964642809945,0.022954850092659896
0.7,1,0.75,one_day_reservation,1,0.56875,1002,886,116,0,9.88620766111988,0.28159339201670325,1433.2304486804876,1433.2304486804874,0.0
0.7,1,0.75,unbounded,2,0.56875,1016,1016,0,0,10.792657001059446,0.7554908794234865,1614.2552529834675,1614.2552529834675,0.0
0.7,1,0.75,one_day_reservation,2,0.56875,1016,902,114,0,6.214092341227245,0.22188312653178371,1441.329701438206,1441.3297014382063,0.0
0.7,1,0.75,unbounded,3,0.56875,1057,1057,0,12.083322974639895,18.193581696748318,1.3009740953950066,1719.7941396424199,1707.7108166677785,0.13278376895208677
0.7,1,0.75,one_day_reservation,3,0.56875,1057,933,124,0,13.662488137040235,0.34525944063644076,1528.2322466933779,1528.232246693377,0.0
